,_id,ltable_id,rtable_id,id_id_exm,id_id_anm,id_id_lev_dist,id_id_lev_sim,Name_Name_jac_qgm_3_qgm_3,Name_Name_cos_dlm_dc0_dlm_dc0,Name_Name_jac_dlm_dc0_dlm_dc0,Name_Name_mel,Name_Name_lev_dist,Name_Name_lev_sim,Name_Name_nmw,Name_Name_sw,Country_Country_jac_qgm_3_qgm_3,Country_Country_cos_dlm_dc0_dlm_dc0,Country_Country_jac_dlm_dc0_dlm_dc0,Country_Country_mel,Country_Country_lev_dist,Country_Country_lev_sim,Country_Country_nmw,Country_Country_sw,Industry_Industry_jac_qgm_3_qgm_3,Industry_Industry_cos_dlm_dc0_dlm_dc0,Industry_Industry_jac_dlm_dc0_dlm_dc0,Industry_Industry_mel,Industry_Industry_lev_dist,Industry_Industry_lev_sim,Industry_Industry_nmw,Industry_Industry_sw,MarketValue_ratio,is_match,predicted
620,15042,516,1617,0.0,0.31910946196660483,3.0,0.25,0.23809523809523808,0.7071067811865475,0.5,0.8588235294117647,12.0,0.2941176470588235,-7.0,5.0,1.0,1.0,1.0,1.0,0.0,1.0,13.0,13.0,0.1,0.40824829046386296,0.25,0.7756269592476489,22.0,0.24137931034482762,-11.0,4.0,0.8547627354802174,0,1
621,15078,1427,1621,0.0,0.8803207896360271,2.0,0.5,0.6551724137931034,0.40824829046386296,0.25,0.952,6.0,0.76,13.0,19.0,1.0,1.0,1.0,1.0,0.0,1.0,13.0,13.0,0.0,0.0,0.0,0.5454545454545454,19.0,0.13636363636363635,-13.0,2.0,2.924949785645784,0,1
622,15093,755,1625,0.0,0.46461538461538465,3.0,0.25,0.1875,0.23570226039551587,0.125,0.8461999769346096,28.0,0.3913043478260869,1.0,12.0,1.0,1.0,1.0,1.0,0.0,1.0,13.0,13.0,0.14122741292200278,0.14762934108736195,0.10737465498298361,0.5787347678207425,18.804164321890827,0.27659751916556874,-2.719189645469893,5.709060213843556,27.71975715931052,0,0
623,15096,2537,1625,0.0,0.640520299566417,4.0,0.0,0.16666666666666666,0.23570226039551587,0.125,0.8040027605244997,30.0,0.34782608695652173,-3.0,12.0,1.0,1.0,1.0,1.0,0.0,1.0,13.0,13.0,0.14122741292200278,0.14762934108736195,0.10737465498298361,0.5787347678207425,18.804164321890827,0.27659751916556874,-2.719189645469893,5.709060213843556,11.842713152569283,0,0
624,15098,1470,1625,0.0,0.9046153846153846,3.0,0.25,0.1643835616438356,0.20412414523193154,0.1111111111111111,0.8450514874141877,29.0,0.3695652173913043,7.0,13.0,1.0,1.0,1.0,1.0,0.0,1.0,13.0,13.0,0.14122741292200278,0.14762934108736195,0.10737465498298361,0.5787347678207425,18.804164321890827,0.27659751916556874,-2.719189645469893,5.709060213843556,26.761928930707114,0,0
625,15099,1168,1625,0.0,0.7187692307692308,3.0,0.25,0.16666666666666666,0.2886751345948129,0.14285714285714285,0.8082608695652175,32.0,0.30434782608695654,-12.0,9.0,1.0,1.0,1.0,1.0,0.0,1.0,13.0,13.0,0.14122741292200278,0.14762934108736195,0.10737465498298361,0.5787347678207425,18.804164321890827,0.27659751916556874,-2.719189645469893,5.709060213843556,68.89255145338487,0,0
626,15112,1168,1626,0.0,0.7183271832718328,3.0,0.25,0.2127659574468085,0.35355339059327373,0.2,0.7760606060606061,22.0,0.33333333333333337,-2.0,9.0,1.0,1.0,1.0,1.0,0.0,1.0,13.0,13.0,0.1,0.0,0.0,0.48821548821548827,17.0,0.2272727272727273,1.0,4.0,68.89255145338487,0,0
627,15118,2537,1626,0.0,0.6409144659046118,4.0,0.0,0.7297297297297297,0.5773502691896258,0.4,0.9636363636363636,6.0,0.8181818181818181,21.0,27.0,1.0,1.0,1.0,1.0,0.0,1.0,13.0,13.0,0.19047619047619047,0.0,0.0,0.6501915708812261,17.0,0.4137931034482759,1.0,10.0,0.6901131868591703,0,1
628,15123,755,1626,0.0,0.464329643296433,4.0,0.0,0.4318181818181818,0.5773502691896258,0.4,0.8849711507882423,12.0,0.6363636363636364,17.0,19.0,1.0,1.0,1.0,1.0,0.0,1.0,13.0,13.0,0.041666666666666664,0.0,0.0,0.5456349206349206,23.0,0.1785714285714286,-5.0,3.0,1.6153198769341022,0,1
629,15130,1470,1626,0.0,0.9040590405904059,3.0,0.25,0.3584905660377358,0.5,0.3333333333333333,0.8713409397619925,17.0,0.5526315789473684,15.0,19.0,1.0,1.0,1.0,1.0,0.0,1.0,13.0,13.0,0.07142857142857142,0.0,0.0,0.5467793880837358,16.0,0.30434782608695654,2.0,5.0,1.5595041290738438,0,1
630,15145,1168,1627,0.0,0.7178856791641057,3.0,0.25,0.2127659574468085,0.35355339059327373,0.2,0.7760606060606061,22.0,0.33333333333333337,-2.0,9.0,1.0,1.0,1.0,1.0,0.0,1.0,13.0,13.0,0.1,0.0,0.0,0.48821548821548827,17.0,0.2272727272727273,1.0,4.0,68.89255145338487,0,0
631,15151,2537,1627,0.0,0.6413086322428065,3.0,0.25,0.7297297297297297,0.5773502691896258,0.4,0.9636363636363636,6.0,0.8181818181818181,21.0,27.0,1.0,1.0,1.0,1.0,0.0,1.0,13.0,13.0,0.19047619047619047,0.0,0.0,0.6501915708812261,17.0,0.4137931034482759,1.0,10.0,2.028151509639644,0,1
632,15156,755,1627,0.0,0.46404425322679776,4.0,0.0,0.4318181818181818,0.5773502691896258,0.4,0.8849711507882423,12.0,0.6363636363636364,17.0,19.0,1.0,1.0,1.0,1.0,0.0,1.0,13.0,13.0,0.041666666666666664,0.0,0.0,0.5456349206349206,23.0,0.1785714285714286,-5.0,3.0,4.747211775310375,0,1
633,15163,1470,1627,0.0,0.9035033804548248,3.0,0.25,0.3584905660377358,0.5,0.3333333333333333,0.8713409397619925,17.0,0.5526315789473684,15.0,19.0,1.0,1.0,1.0,1.0,0.0,1.0,13.0,13.0,0.07142857142857142,0.0,0.0,0.5467793880837358,16.0,0.30434782608695654,2.0,5.0,4.583176664201059,0,1
634,15191,1470,1628,0.0,0.902948402948403,3.0,0.25,0.7954545454545454,0.6708203932499369,0.5,0.9727272727272728,6.0,0.8636363636363636,32.0,38.0,1.0,1.0,1.0,1.0,0.0,1.0,13.0,13.0,0.2571428571428571,0.40824829046386296,0.25,0.6023792916376037,13.0,0.4347826086956522,4.0,9.0,0.7855599920845167,0,1
635,15207,1168,1628,0.0,0.7174447174447174,2.0,0.5,0.18518518518518517,0.31622776601683794,0.16666666666666666,0.8284848484848485,29.0,0.34090909090909094,-9.0,9.0,1.0,1.0,1.0,1.0,0.0,1.0,13.0,13.0,0.023809523809523808,0.0,0.0,0.5793226381461675,17.0,0.2272727272727273,0.0,4.0,68.89255145338487,0,0
636,15215,2537,1628,0.0,0.6417027985810011,4.0,0.0,0.33962264150943394,0.5163977794943222,0.3333333333333333,0.8660353535353535,23.0,0.4772727272727273,4.0,19.0,1.0,1.0,1.0,1.0,0.0,1.0,13.0,13.0,0.0,0.0,0.0,0.41548343475321164,25.0,0.13793103448275867,-9.0,4.0,0.34762672281507007,0,1
637,15220,755,1628,0.0,0.4637592137592138,4.0,0.0,0.5909090909090909,0.7745966692414834,0.6,0.9318181818181818,15.0,0.6590909090909092,14.0,29.0,1.0,1.0,1.0,1.0,0.0,1.0,13.0,13.0,0.5806451612903226,0.7071067811865475,0.5,0.8743697478991597,11.0,0.6071428571428572,6.0,10.0,0.8136757358198893,0,1
638,15228,755,1629,0.0,0.46347452424800495,4.0,0.0,0.3111111111111111,0.33333333333333337,0.2,0.8408620689655173,13.0,0.5517241379310345,15.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,13.0,13.0,0.023809523809523808,0.0,0.0,0.4621212121212121,25.0,0.1071428571428571,-14.0,2.0,36.096571153812455,0,0
639,15232,2537,1629,0.0,0.6420969649191959,4.0,0.0,0.25,0.33333333333333337,0.2,0.8038633461047254,17.0,0.4137931034482759,10.0,10.0,1.0,1.0,1.0,1.0,0.0,1.0,13.0,13.0,0.0,0.0,0.0,0.4830571727123451,25.0,0.13793103448275867,-14.0,2.0,15.421539788717999,0,0
640,15236,1470,1629,0.0,0.9023941068139963,3.0,0.25,0.21428571428571427,0.2886751345948129,0.16666666666666666,0.8220590661606996,22.0,0.42105263157894735,6.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,13.0,13.0,0.02702702702702703,0.0,0.0,0.3875164690382082,19.0,0.17391304347826086,-8.0,2.0,34.849290573098564,0,0
641,15237,1168,1629,0.0,0.7170042971147943,3.0,0.25,0.20454545454545456,0.40824829046386296,0.25,0.8079802955665024,18.0,0.3793103448275862,2.0,9.0,1.0,1.0,1.0,1.0,0.0,1.0,13.0,13.0,0.027777777777777776,0.0,0.0,0.46060606060606063,17.0,0.2272727272727273,-6.0,2.0,68.89255145338487,0,0
642,15270,132,1634,0.0,0.08078335373317014,2.0,0.5,0.12,0.2581988897471611,0.14285714285714285,0.7640866873065015,25.0,0.2647058823529411,-6.0,6.0,1.0,1.0,1.0,1.0,0.0,1.0,13.0,13.0,0.03571428571428571,0.0,0.0,0.4795321637426901,15.0,0.21052631578947367,-9.0,3.0,64.35356357011977,0,0
643,15278,132,1635,0.0,0.08073394495412844,2.0,0.5,0.1951219512195122,0.2886751345948129,0.16666666666666666,0.8399460188933874,13.0,0.5,6.0,7.0,1.0,1.0,1.0,1.0,0.0,1.0,13.0,13.0,0.14122741292200278,0.14762934108736195,0.10737465498298361,0.5787347678207425,18.804164321890827,0.27659751916556874,-2.719189645469893,5.709060213843556,22.467462920662143,0,0
644,15284,132,1636,0.0,0.0806845965770171,2.0,0.5,0.12727272727272726,0.23570226039551587,0.125,0.7496626180836707,26.0,0.33333333333333337,-7.0,9.0,1.0,1.0,1.0,1.0,0.0,1.0,13.0,13.0,0.14122741292200278,0.14762934108736195,0.10737465498298361,0.5787347678207425,18.804164321890827,0.27659751916556874,-2.719189645469893,5.709060213843556,56.112503885377734,0,0
645,15288,132,1637,0.0,0.08063530849114231,2.0,0.5,1.0,1.0,1.0,1.0,0.0,1.0,19.0,19.0,1.0,1.0,1.0,1.0,0.0,1.0,13.0,13.0,0.4,0.7071067811865475,0.5,0.41919191919191917,5.0,0.5454545454545454,1.0,6.0,0.765769655002392,0,1
646,15289,132,1638,0.0,0.08058608058608063,2.0,0.5,1.0,1.0,1.0,1.0,0.0,1.0,19.0,19.0,1.0,1.0,1.0,1.0,0.0,1.0,13.0,13.0,0.4,0.7071067811865475,0.5,0.41919191919191917,5.0,0.5454545454545454,1.0,6.0,28.480024968789014,0,1
647,15310,1877,1645,0.0,0.8763985082578583,3.0,0.25,0.3333333333333333,0.5773502691896258,0.4,0.8458333333333333,15.0,0.53125,9.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,13.0,13.0,0.10909090909090909,0.0,0.0,0.5805555555555556,33.0,0.17500000000000004,-15.0,5.0,0.9640003250949877,0,0
648,15435,133,1653,0.0,0.08045977011494254,2.0,0.5,0.7142857142857143,0.5773502691896258,0.4,0.9612903225806452,6.0,0.8064516129032258,19.0,25.0,1.0,1.0,1.0,1.0,0.0,1.0,13.0,13.0,0.4,0.7071067811865475,0.5,0.41919191919191917,5.0,0.5454545454545454,1.0,6.0,0.7676804796482694,0,1
649,15529,1471,1659,0.0,0.8866787221217601,3.0,0.25,0.38461538461538464,0.8164965809277259,0.6666666666666666,0.890909090909091,12.0,0.4545454545454546,-2.0,10.0,1.0,1.0,1.0,1.0,0.0,1.0,13.0,13.0,0.2571428571428571,0.40824829046386296,0.25,0.6023792916376037,13.0,0.4347826086956522,4.0,9.0,0.8203558985940365,0,1
650,15825,1428,1680,0.0,0.85,3.0,0.25,0.5238095238095238,0.40824829046386296,0.25,0.9294117647058824,6.0,0.6470588235294117,5.0,11.0,1.0,1.0,1.0,1.0,0.0,1.0,13.0,13.0,0.0,0.0,0.0,0.3253968253968254,13.0,0.0714285714285714,-7.0,1.0,2.471262769446172,0,1
651,15829,1384,1680,0.0,0.8238095238095238,2.0,0.5,0.5714285714285714,0.8164965809277259,0.6666666666666666,0.9411764705882353,5.0,0.7058823529411764,7.0,12.0,1.0,1.0,1.0,1.0,0.0,1.0,13.0,13.0,0.03571428571428571,0.0,0.0,0.6829004329004329,10.0,0.2857142857142857,0.0,3.0,2.2343506669791737,0,1
652,15835,1428,1681,0.0,0.8494943486020226,3.0,0.25,0.26666666666666666,0.35355339059327373,0.2,0.8687747035573123,13.0,0.4347826086956522,-2.0,8.0,1.0,1.0,1.0,1.0,0.0,1.0,13.0,13.0,0.0,0.0,0.0,0.41919191919191917,10.0,0.09090909090909094,-4.0,1.0,60.119293969572176,0,0
653,15839,1384,1681,0.0,0.8233194527067222,2.0,0.5,0.25806451612903225,0.35355339059327373,0.2,0.8536231884057971,13.0,0.4347826086956522,-1.0,8.0,1.0,1.0,1.0,1.0,0.0,1.0,13.0,13.0,0.04,0.0,0.0,0.49242424242424243,10.0,0.09090909090909094,1.0,1.0,54.355848451249244,0,0
654,17269,1314,1736,0.0,0.7569124423963134,3.0,0.25,0.4074074074074074,0.7071067811865475,0.5,0.8956521739130435,12.0,0.4782608695652174,-1.0,11.0,1.0,1.0,1.0,1.0,0.0,1.0,13.0,13.0,0.5806451612903226,0.40824829046386296,0.25,0.9333333333333333,9.0,0.6666666666666667,9.0,18.0,1.0369584579981126,0,1
655,17270,2798,1738,0.0,0.6211579699785561,2.0,0.5,0.375,0.0,0.0,0.9,6.0,0.5,0.0,6.0,1.0,1.0,1.0,1.0,0.0,1.0,13.0,13.0,0.0,0.0,0.0,0.3813131313131313,20.0,0.09090909090909094,-8.0,2.0,0.8851571607876266,0,1
656,17305,756,1750,0.0,0.43200000000000005,2.0,0.5,0.6774193548387096,0.40824829046386296,0.25,0.9555555555555556,6.0,0.7777777777777778,15.0,21.0,1.0,1.0,1.0,1.0,0.0,1.0,13.0,13.0,0.5806451612903226,0.7071067811865475,0.5,0.8743697478991597,11.0,0.6071428571428572,6.0,10.0,1.0276479385928874,0,1
657,17451,1493,1765,0.0,0.8458923512747876,3.0,0.25,0.5652173913043478,0.40824829046386296,0.25,0.9368421052631579,6.0,0.6842105263157895,7.0,13.0,1.0,1.0,1.0,1.0,0.0,1.0,13.0,13.0,0.08108108108108109,0.0,0.0,0.4783549783549783,17.0,0.2272727272727273,-3.0,4.0,0.9665024467126583,0,1
658,17469,1809,1766,0.0,0.9762299613045882,3.0,0.25,0.36,0.7071067811865475,0.5,0.8857142857142858,12.0,0.4285714285714286,-3.0,9.0,1.0,1.0,1.0,1.0,0.0,1.0,13.0,13.0,0.0,0.0,0.0,0.530952380952381,17.0,0.15000000000000002,-3.0,3.0,0.9139532890398405,0,1
659,17470,1034,1768,0.0,0.5848416289592759,3.0,0.25,0.23809523809523808,0.7071067811865475,0.5,0.8588235294117647,12.0,0.2941176470588235,-7.0,5.0,1.0,1.0,1.0,1.0,0.0,1.0,13.0,13.0,0.0,0.0,0.0,0.5352616731927077,23.0,0.2068965517241379,-2.0,3.0,1.033599470400169,0,1
660,17471,835,1770,0.0,0.47175141242937857,4.0,0.0,0.15789473684210525,0.7071067811865475,0.5,0.8133333333333334,12.0,0.19999999999999996,-9.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,13.0,13.0,0.47368421052631576,0.7071067811865475,0.5,0.737037037037037,6.0,0.6,3.0,9.0,0.5797277795104816,0,1
661,17472,2372,1770,0.0,0.7462057335581788,3.0,0.25,0.12903225806451613,0.4999999999999999,0.3333333333333333,0.7691666666666667,10.0,0.375,5.0,5.0,1.0,1.0,1.0,1.0,0.0,1.0,13.0,13.0,0.0,0.0,0.0,0.4763888888888889,21.0,0.125,-6.0,3.0,0.7194251014484583,0,0
662,17484,584,1773,0.0,0.32938522278623805,4.0,0.0,0.5238095238095238,0.40824829046386296,0.25,0.9294117647058824,6.0,0.6470588235294117,5.0,11.0,1.0,1.0,1.0,1.0,0.0,1.0,13.0,13.0,0.0,0.0,0.0,0.5433574879227053,25.0,0.16666666666666663,-2.0,3.0,0.835239652995844,0,1
663,17493,600,1774,0.0,0.3382187147688839,4.0,0.0,0.45454545454545453,0.8164965809277259,0.6666666666666666,0.9111111111111111,8.0,0.5555555555555556,2.0,10.0,1.0,1.0,1.0,1.0,0.0,1.0,13.0,13.0,0.4117647058823529,0.35355339059327373,0.2,0.8153846153846154,11.0,0.5769230769230769,7.0,12.0,1.1716178207182002,0,1
664,17529,1716,1785,0.0,0.9613445378151261,2.0,0.5,0.75,0.7302967433402214,0.5714285714285714,0.9666666666666667,6.0,0.8333333333333334,24.0,30.0,1.0,1.0,1.0,1.0,0.0,1.0,13.0,13.0,0.13157894736842105,0.0,0.0,0.7675925925925926,18.0,0.33333333333333337,-6.0,5.0,0.915451748741521,0,1
665,17585,557,1789,0.0,0.31134712129681386,4.0,0.0,0.5454545454545454,0.40824829046386296,0.25,0.9333333333333333,6.0,0.6666666666666667,6.0,12.0,1.0,1.0,1.0,1.0,0.0,1.0,13.0,13.0,0.0,0.0,0.0,0.5071428571428571,17.0,0.15000000000000002,-10.0,2.0,2.5382463195844185,0,1
666,17609,1928,1795,0.0,0.9310165975103735,3.0,0.25,0.2647058823529412,0.40824829046386296,0.25,0.8040404040404041,11.0,0.5,7.0,9.0,1.0,1.0,1.0,1.0,0.0,1.0,13.0,13.0,0.25,0.40824829046386296,0.25,0.7138825324180015,11.0,0.5217391304347826,7.0,11.0,86.44616665263607,0,0
667,17612,1928,1796,0.0,0.9315352697095436,3.0,0.25,0.225,0.35355339059327373,0.2,0.8253561253561253,16.0,0.40740740740740744,2.0,10.0,1.0,1.0,1.0,1.0,0.0,1.0,13.0,13.0,0.025,0.0,0.0,0.5467836257309941,17.0,0.10526315789473684,1.0,3.0,12.075334444112116,0,0
668,17624,1928,1797,0.0,0.9320539419087137,3.0,0.25,0.2,0.35355339059327373,0.2,0.7949252136752137,21.0,0.34375,-3.0,9.0,1.0,1.0,1.0,1.0,0.0,1.0,13.0,13.0,0.030303030303030304,0.0,0.0,0.310207336523126,17.0,0.10526315789473684,-6.0,1.0,47.6244558319261,0,0
669,17628,1928,1798,0.0,0.9325726141078838,2.0,0.5,0.17647058823529413,0.31622776601683794,0.16666666666666666,0.8256140350877194,23.0,0.39473684210526316,-5.0,9.0,1.0,1.0,1.0,1.0,0.0,1.0,13.0,13.0,0.14122741292200278,0.14762934108736195,0.10737465498298361,0.5787347678207425,18.804164321890827,0.27659751916556874,-2.719189645469893,5.709060213843556,75.13816860077313,0,1
670,17638,1928,1799,0.0,0.933091286307054,3.0,0.25,0.6428571428571429,0.40824829046386296,0.25,0.95,6.0,0.75,12.0,18.0,1.0,1.0,1.0,1.0,0.0,1.0,13.0,13.0,0.4,0.4999999999999999,0.3333333333333333,0.8947368421052632,7.0,0.631578947368421,12.0,12.0,1.0116427954437404,0,1
671,17668,1928,1800,0.0,0.9336099585062241,3.0,0.25,0.2,0.35355339059327373,0.2,0.8073412698412697,18.0,0.4375,0.0,9.0,1.0,1.0,1.0,1.0,0.0,1.0,13.0,13.0,0.23809523809523808,0.35355339059327373,0.2,0.6022383545069571,18.0,0.3793103448275862,-1.0,11.0,18.513024329735146,0,1
672,17684,1928,1801,0.0,0.9341286307053942,3.0,0.25,0.24324324324324326,0.40824829046386296,0.25,0.8507936507936508,12.0,0.5,6.0,10.0,1.0,1.0,1.0,1.0,0.0,1.0,13.0,13.0,0.14122741292200278,0.14762934108736195,0.10737465498298361,0.5787347678207425,18.804164321890827,0.27659751916556874,-2.719189645469893,5.709060213843556,137.18753332756947,0,0
673,17695,2198,1803,0.0,0.8202911737943586,4.0,0.0,0.4482758620689655,0.0,0.0,0.9238636363636363,7.0,0.6818181818181819,9.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,13.0,13.0,0.0,0.0,0.0,0.4396825396825397,24.0,0.1428571428571429,-9.0,2.0,0.6703165693870781,0,1
674,17708,2697,1805,0.0,0.6692621431219874,4.0,0.0,0.3333333333333333,0.0,0.0,0.7434422657952069,13.0,0.5185185185185186,4.0,12.0,1.0,1.0,1.0,1.0,0.0,1.0,13.0,13.0,0.0,0.0,0.0,0.47290448343079916,15.0,0.21052631578947367,-6.0,2.0,68.89255145338487,0,0
675,17766,2948,1809,0.0,0.6136363636363636,4.0,0.0,0.6571428571428571,0.8164965809277259,0.6666666666666666,0.9314285714285714,12.0,0.6571428571428571,11.0,23.0,1.0,1.0,1.0,1.0,0.0,1.0,13.0,13.0,0.475,0.4999999999999999,0.3333333333333333,0.8960317460317461,8.0,0.7142857142857143,19.0,20.0,2.6181406784934733,0,1
676,17902,558,1825,0.0,0.3057534246575343,4.0,0.0,0.6551724137931034,0.5773502691896258,0.4,0.952,6.0,0.76,13.0,19.0,1.0,1.0,1.0,1.0,0.0,1.0,13.0,13.0,1.0,1.0,1.0,1.0,0.0,1.0,7.0,7.0,2.0916262176414473,0,1
677,18011,2890,1838,0.0,0.6359861591695501,3.0,0.25,0.18518518518518517,0.0,0.0,0.845,13.0,0.35,-5.0,7.0,1.0,1.0,1.0,1.0,0.0,1.0,13.0,13.0,0.0,0.0,0.0,0.513888888888889,20.0,0.16666666666666663,-4.0,2.0,1.4897221420779703,0,0
678,18115,585,1841,0.0,0.3177620858229223,3.0,0.25,0.15789473684210525,0.0,0.0,0.8133333333333334,12.0,0.19999999999999996,-9.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,13.0,13.0,0.0,0.0,0.0,0.5433574879227053,25.0,0.16666666666666663,-2.0,3.0,0.9781513674334077,0,0
679,18128,1827,1843,0.0,0.9913185024416712,2.0,0.5,0.4117647058823529,0.0,0.0,0.9076923076923077,6.0,0.5384615384615384,1.0,7.0,1.0,1.0,1.0,1.0,0.0,1.0,13.0,13.0,0.1875,0.33333333333333337,0.2,0.6350548634601105,19.0,0.3870967741935484,4.0,10.0,0.8210351136148134,0,1
680,18189,1537,1854,0.0,0.8290183387270766,3.0,0.25,0.2,0.35355339059327373,0.2,0.8163461538461538,22.0,0.3125,-9.0,8.0,1.0,1.0,1.0,1.0,0.0,1.0,13.0,13.0,0.14122741292200278,0.14762934108736195,0.10737465498298361,0.5787347678207425,18.804164321890827,0.27659751916556874,-2.719189645469893,5.709060213843556,39.465913765899465,0,0
681,18200,602,1854,0.0,0.3247033441208198,4.0,0.0,0.2564102564102564,0.35355339059327373,0.2,0.8130952380952382,20.0,0.375,-6.0,8.0,1.0,1.0,1.0,1.0,0.0,1.0,13.0,13.0,0.14122741292200278,0.14762934108736195,0.10737465498298361,0.5787347678207425,18.804164321890827,0.27659751916556874,-2.719189645469893,5.709060213843556,54.37525896635037,0,0
682,18207,489,1854,0.0,0.2637540453074434,3.0,0.25,0.18604651162790697,0.35355339059327373,0.2,0.8267857142857142,22.0,0.3125,-6.0,9.0,1.0,1.0,1.0,1.0,0.0,1.0,13.0,13.0,0.14122741292200278,0.14762934108736195,0.10737465498298361,0.5787347678207425,18.804164321890827,0.27659751916556874,-2.719189645469893,5.709060213843556,47.03021390436353,0,0
683,18208,938,1854,0.0,0.505933117583603,4.0,0.0,0.21428571428571427,0.35355339059327373,0.2,0.8339285714285715,19.0,0.40625,-3.0,10.0,1.0,1.0,1.0,1.0,0.0,1.0,13.0,13.0,0.14122741292200278,0.14762934108736195,0.10737465498298361,0.5787347678207425,18.804164321890827,0.27659751916556874,-2.719189645469893,5.709060213843556,313.0962492094691,0,0
684,18209,1413,1854,0.0,0.7621359223300971,3.0,0.25,0.2,0.35355339059327373,0.2,0.7963461538461538,22.0,0.3125,-9.0,8.0,1.0,1.0,1.0,1.0,0.0,1.0,13.0,13.0,0.14122741292200278,0.14762934108736195,0.10737465498298361,0.5787347678207425,18.804164321890827,0.27659751916556874,-2.719189645469893,5.709060213843556,0.6566689540492717,0,0
685,18213,2614,1854,0.0,0.7092578423871461,3.0,0.25,0.15384615384615385,0.2886751345948129,0.16666666666666666,0.7951911764705882,20.0,0.375,4.0,10.0,1.0,1.0,1.0,1.0,0.0,1.0,13.0,13.0,0.14122741292200278,0.14762934108736195,0.10737465498298361,0.5787347678207425,18.804164321890827,0.27659751916556874,-2.719189645469893,5.709060213843556,27.626139636129626,0,0
686,18221,1537,1855,0.0,0.8285714285714285,3.0,0.25,0.23529411764705882,0.40824829046386296,0.25,0.8104615384615385,16.0,0.36,-3.0,9.0,1.0,1.0,1.0,1.0,0.0,1.0,13.0,13.0,0.0,0.0,0.0,0.4055555555555556,23.0,0.1785714285714286,-8.0,3.0,40.45828241460415,0,0
687,18222,1413,1855,0.0,0.7617250673854448,3.0,0.25,0.4482758620689655,0.8164965809277259,0.6666666666666666,0.904,12.0,0.52,1.0,13.0,1.0,1.0,1.0,1.0,0.0,1.0,13.0,13.0,0.13725490196078433,0.0,0.0,0.6390559732664997,21.0,0.30000000000000004,2.0,9.0,0.6731808657318856,0,1
688,18224,489,1855,0.0,0.26361185983827495,3.0,0.25,0.21621621621621623,0.40824829046386296,0.25,0.8049999999999999,15.0,0.4,1.0,8.0,1.0,1.0,1.0,1.0,0.0,1.0,13.0,13.0,0.0,0.0,0.0,0.45022277917014764,23.0,0.1785714285714286,-4.0,3.0,48.21278654406994,0,0
689,18225,938,1855,0.0,0.5056603773584906,4.0,0.0,0.21621621621621623,0.40824829046386296,0.25,0.8511153846153846,13.0,0.48,3.0,8.0,1.0,1.0,1.0,1.0,0.0,1.0,13.0,13.0,0.0,0.0,0.0,0.6254578754578755,23.0,0.1785714285714286,-10.0,3.0,320.9690404891929,0,0
690,18227,2614,1855,0.0,0.7096403978576893,4.0,0.0,0.17391304347826086,0.33333333333333337,0.2,0.8308235294117647,13.0,0.48,11.0,11.0,1.0,1.0,1.0,1.0,0.0,1.0,13.0,13.0,0.0,0.0,0.0,0.47546897546897543,23.0,0.1785714285714286,-12.0,2.0,28.320797690222903,0,0
691,18229,602,1855,0.0,0.3245283018867925,4.0,0.0,0.22857142857142856,0.40824829046386296,0.25,0.8507619047619047,14.0,0.43999999999999995,0.0,8.0,1.0,1.0,1.0,1.0,0.0,1.0,13.0,13.0,0.0,0.0,0.0,0.5137362637362637,25.0,0.1071428571428571,1.0,3.0,55.74252243789905,0,0
692,18234,1537,1856,0.0,0.828125,3.0,0.25,0.2222222222222222,0.40824829046386296,0.25,0.8051282051282052,18.0,0.33333333333333337,-5.0,8.0,1.0,1.0,1.0,1.0,0.0,1.0,13.0,13.0,0.0,0.0,0.0,0.4055555555555556,23.0,0.1785714285714286,-8.0,3.0,48.33263680633402,0,0
693,18236,1413,1856,0.0,0.7613146551724138,3.0,0.25,0.2571428571428571,0.40824829046386296,0.25,0.8279202279202279,17.0,0.37037037037037035,-4.0,9.0,1.0,1.0,1.0,1.0,0.0,1.0,13.0,13.0,0.13725490196078433,0.0,0.0,0.6390559732664997,21.0,0.30000000000000004,2.0,9.0,0.8042013735276132,0,1
694,18238,489,1856,0.0,0.26346982758620685,3.0,0.25,0.20512820512820512,0.40824829046386296,0.25,0.8203347578347578,15.0,0.4444444444444444,1.0,9.0,1.0,1.0,1.0,1.0,0.0,1.0,13.0,13.0,0.0,0.0,0.0,0.45022277917014764,23.0,0.1785714285714286,-4.0,3.0,57.59639219421471,0,0
695,18239,938,1856,0.0,0.5053879310344828,4.0,0.0,0.20512820512820512,0.40824829046386296,0.25,0.8138888888888889,16.0,0.40740740740740744,0.0,10.0,1.0,1.0,1.0,1.0,0.0,1.0,13.0,13.0,0.0,0.0,0.0,0.6254578754578755,23.0,0.1785714285714286,-10.0,3.0,383.43891866358325,0,0
696,18241,2614,1856,0.0,0.7100229533282326,4.0,0.0,0.16666666666666666,0.33333333333333337,0.2,0.7772193732193733,18.0,0.33333333333333337,7.0,8.0,1.0,1.0,1.0,1.0,0.0,1.0,13.0,13.0,0.0,0.0,0.0,0.47546897546897543,23.0,0.1785714285714286,-12.0,2.0,33.83284576443381,0,0
